id,order_id,product_id,quantity,unit_price,unit_cost
ITEM-03397,ORD-202408-1354,P017,1,4000,1900
ITEM-03398,ORD-202408-1354,P001,1,1200,600
ITEM-03399,ORD-202408-1354,P010,1,1250,160
ITEM-03400,ORD-202408-1355,P003,2,1700,820
ITEM-03401,ORD-202408-1356,P001,3,1200,600
ITEM-03402,ORD-202408-1357,P002,1,1450,710
ITEM-03403,ORD-202408-1357,P010,3,1250,160
ITEM-03404,ORD-202408-1358,P001,2,1200,600
ITEM-03405,ORD-202408-1358,P019,2,6000,2700
ITEM-03406,ORD-202408-1358,P010,2,1250,160
ITEM-03407,ORD-202408-1358,P005,1,2200,1040
ITEM-03408,ORD-202408-1359,P012,2,150,15
ITEM-03409,ORD-202408-1359,P015,3,300,30
ITEM-03410,ORD-202408-1360,P003,1,1700,820
ITEM-03411,ORD-202408-1360,P012,2,150,15
ITEM-03412,ORD-202408-1360,P001,2,1200,600
ITEM-03413,ORD-202408-1361,P007,3,800,100
ITEM-03414,ORD-202408-1361,P006,3,2450,1150
ITEM-03415,ORD-202409-1362,P008,1,950,120
ITEM-03416,ORD-202409-1363,P009,3,1100,140
ITEM-03417,ORD-202409-1363,P016,3,3000,1500
ITEM-03418,ORD-202409-1363,P010,2,1250,160
ITEM-03419,ORD-202409-1363,P017,1,4000,1900
ITEM-03420,ORD-202409-1364,P014,2,250,25
ITEM-03421,ORD-202409-1364,P009,2,1100,140
ITEM-03422,ORD-202409-1364,P009,2,1100,140
ITEM-03423,ORD-202409-1364,P006,2,2450,1150
ITEM-03424,ORD-202409-1365,P010,1,1250,160
ITEM-03425,ORD-202409-1365,P010,2,1250,160
ITEM-03426,ORD-202409-1365,P017,2,4000,1900
ITEM-03427,ORD-202409-1366,P003,3,1700,820
ITEM-03428,ORD-202409-1367,P006,3,2450,1150
ITEM-03429,ORD-202409-1367,P010,1,1250,160
ITEM-03430,ORD-202409-1367,P007,3,800,100
ITEM-03431,ORD-202409-1367,P018,2,5000,2300
ITEM-03432,ORD-202409-1368,P003,1,1700,820
ITEM-03433,ORD-202409-1368,P007,2,800,100
ITEM-03434,ORD-202409-1369,P001,3,1200,600
ITEM-03435,ORD-202409-1369,P004,3,1950,930
ITEM-03436,ORD-202409-1370,P010,1,1250,160
ITEM-03437,ORD-202409-1370,P008,1,950,120
ITEM-03438,ORD-202409-1370,P005,1,2200,1040
ITEM-03439,ORD-202409-1371,P015,3,300,30
ITEM-03440,ORD-202409-1371,P018,1,5000,2300
ITEM-03441,ORD-202409-1371,P012,2,150,15
ITEM-03442,ORD-202409-1372,P016,3,3000,1500
ITEM-03443,ORD-202409-1373,P002,3,1450,710
ITEM-03444,ORD-202409-1373,P015,2,300,30
ITEM-03445,ORD-202409-1373,P017,3,4000,1900
ITEM-03446,ORD-202409-1373,P013,1,200,20
ITEM-03447,ORD-202409-1374,P016,2,3000,1500
ITEM-03448,ORD-202409-1375,P009,3,1100,140
ITEM-03449,ORD-202409-1375,P002,2,1450,710
ITEM-03450,ORD-202409-1375,P012,2,150,15
ITEM-03451,ORD-202409-1376,P011,1,1400,180
ITEM-03452,ORD-202409-1376,P019,1,6000,2700
ITEM-03453,ORD-202409-1377,P004,1,1950,930
ITEM-03454,ORD-202409-1378,P014,2,250,25
ITEM-03455,ORD-202409-1379,P011,1,1400,180
ITEM-03456,ORD-202409-1379,P004,1,1950,930
ITEM-03457,ORD-202409-1379,P011,1,1400,180
ITEM-03458,ORD-202409-1379,P007,3,800,100
ITEM-03459,ORD-202409-1380,P009,2,1100,140
ITEM-03460,ORD-202409-1380,P013,2,200,20
ITEM-03461,ORD-202409-1381,P015,1,300,30
ITEM-03462,ORD-202409-1381,P015,3,300,30
ITEM-03463,ORD-202409-1381,P019,1,6000,2700
ITEM-03464,ORD-202409-1381,P007,2,800,100
ITEM-03465,ORD-202409-1382,P015,2,300,30
ITEM-03466,ORD-202409-1383,P002,1,1450,710
ITEM-03467,ORD-202409-1384,P015,3,300,30
ITEM-03468,ORD-202409-1384,P012,2,150,15
ITEM-03469,ORD-202409-1384,P018,3,5000,2300
ITEM-03470,ORD-202409-1384,P003,2,1700,820
ITEM-03471,ORD-202409-1385,P019,3,6000,2700
ITEM-03472,ORD-202409-1385,P007,1,800,100
ITEM-03473,ORD-202409-1385,P002,3,1450,710
ITEM-03474,ORD-202409-1385,P017,3,4000,1900
ITEM-03475,ORD-202409-1386,P001,2,1200,600
ITEM-03476,ORD-202409-1386,P010,3,1250,160
ITEM-03477,ORD-202409-1386,P006,2,2450,1150
ITEM-03478,ORD-202409-1386,P014,1,250,25
ITEM-03479,ORD-202409-1387,P006,1,2450,1150
ITEM-03480,ORD-202409-1387,P018,3,5000,2300
ITEM-03481,ORD-202409-1388,P018,1,5000,2300
ITEM-03482,ORD-202409-1388,P010,3,1250,160
ITEM-03483,ORD-202409-1389,P011,1,1400,180
ITEM-03484,ORD-202409-1390,P008,3,950,120
ITEM-03485,ORD-202409-1391,P015,1,300,30
ITEM-03486,ORD-202409-1391,P003,3,1700,820
ITEM-03487,ORD-202409-1392,P012,3,150,15
ITEM-03488,ORD-202409-1393,P008,1,950,120
ITEM-03489,ORD-202409-1394,P018,1,5000,2300
ITEM-03490,ORD-202409-1395,P016,3,3000,1500
ITEM-03491,ORD-202409-1396,P017,3,4000,1900
ITEM-03492,ORD-202409-1396,P002,1,1450,710
ITEM-03493,ORD-202409-1397,P001,1,1200,600
ITEM-03494,ORD-202409-1397,P002,2,1450,710
ITEM-03495,ORD-202409-1397,P003,1,1700,820
ITEM-03496,ORD-202409-1398,P003,1,1700,820
ITEM-03497,ORD-202409-1399,P013,1,200,20
ITEM-03498,ORD-202409-1399,P012,3,150,15
ITEM-03499,ORD-202410-1400,P009,3,1100,140
ITEM-03500,ORD-202410-1401,P014,3,250,25
ITEM-03501,ORD-202410-1401,P005,1,2200,1040
ITEM-03502,ORD-202410-1401,P016,2,3000,1500
ITEM-03503,ORD-202410-1401,P015,2,300,30
ITEM-03504,ORD-202410-1402,P009,3,1100,140
ITEM-03505,ORD-202410-1402,P015,2,300,30
ITEM-03506,ORD-202410-1403,P011,3,1400,180
ITEM-03507,ORD-202410-1403,P005,1,2200,1040
ITEM-03508,ORD-202410-1404,P005,2,2200,1040
ITEM-03509,ORD-202410-1404,P007,3,800,100
ITEM-03510,ORD-202410-1405,P007,3,800,100
ITEM-03511,ORD-202410-1405,P013,1,200,20
ITEM-03512,ORD-202410-1405,P007,3,800,100
ITEM-03513,ORD-202410-1405,P016,3,3000,1500
ITEM-03514,ORD-202410-1406,P016,1,3000,1500
ITEM-03515,ORD-202410-1406,P015,2,300,30
ITEM-03516,ORD-202410-1406,P011,2,1400,180
ITEM-03517,ORD-202410-1406,P009,2,1100,140
ITEM-03518,ORD-202410-1407,P016,3,3000,1500
ITEM-03519,ORD-202410-1407,P014,1,250,25
ITEM-03520,ORD-202410-1407,P013,1,200,20
ITEM-03521,ORD-202410-1408,P003,2,1700,820
ITEM-03522,ORD-202410-1408,P011,2,1400,180
ITEM-03523,ORD-202410-1408,P010,2,1250,160
ITEM-03524,ORD-202410-1409,P017,2,4000,1900
ITEM-03525,ORD-202410-1410,P006,3,2450,1150
ITEM-03526,ORD-202410-1410,P017,3,4000,1900
ITEM-03527,ORD-202410-1410,P015,3,300,30
ITEM-03528,ORD-202410-1411,P002,1,1450,710
ITEM-03529,ORD-202410-1411,P015,1,300,30
ITEM-03530,ORD-202410-1411,P009,1,1100,140
ITEM-03531,ORD-202410-1411,P010,2,1250,160
ITEM-03532,ORD-202410-1412,P012,1,150,15
ITEM-03533,ORD-202410-1413,P015,3,300,30
ITEM-03534,ORD-202410-1413,P009,1,1100,140
ITEM-03535,ORD-202410-1414,P015,3,300,30
ITEM-03536,ORD-202410-1415,P009,3,1100,140
ITEM-03537,ORD-202410-1415,P013,2,200,20
ITEM-03538,ORD-202410-1415,P005,1,2200,1040
ITEM-03539,ORD-202410-1415,P019,1,6000,2700
ITEM-03540,ORD-202410-1416,P017,3,4000,1900
ITEM-03541,ORD-202410-1417,P017,2,4000,1900
ITEM-03542,ORD-202410-1417,P008,2,950,120
ITEM-03543,ORD-202410-1418,P002,1,1450,710
ITEM-03544,ORD-202410-1418,P008,2,950,120
ITEM-03545,ORD-202410-1418,P014,1,250,25
ITEM-03546,ORD-202410-1418,P006,2,2450,1150
ITEM-03547,ORD-202410-1419,P004,2,1950,930
ITEM-03548,ORD-202410-1420,P007,3,800,100
ITEM-03549,ORD-202410-1420,P002,1,1450,710
ITEM-03550,ORD-202410-1420,P010,2,1250,160
ITEM-03551,ORD-202410-1420,P003,2,1700,820
ITEM-03552,ORD-202410-1421,P001,2,1200,600
ITEM-03553,ORD-202410-1421,P008,3,950,120
ITEM-03554,ORD-202410-1422,P018,3,5000,2300
ITEM-03555,ORD-202410-1422,P001,3,1200,600
ITEM-03556,ORD-202410-1423,P019,2,6000,2700
ITEM-03557,ORD-202410-1423,P011,1,1400,180
ITEM-03558,ORD-202410-1423,P007,2,800,100
ITEM-03559,ORD-202410-1424,P005,2,2200,1040
ITEM-03560,ORD-202410-1424,P006,1,2450,1150
ITEM-03561,ORD-202410-1424,P012,1,150,15
ITEM-03562,ORD-202410-1425,P001,1,1200,600
ITEM-03563,ORD-202410-1425,P012,3,150,15
ITEM-03564,ORD-202410-1425,P019,3,6000,2700
ITEM-03565,ORD-202410-1426,P007,3,800,100
ITEM-03566,ORD-202410-1426,P002,1,1450,710
ITEM-03567,ORD-202410-1426,P001,2,1200,600
ITEM-03568,ORD-202410-1426,P010,1,1250,160
ITEM-03569,ORD-202410-1427,P008,2,950,120
ITEM-03570,ORD-202410-1427,P004,2,1950,930
ITEM-03571,ORD-202410-1427,P015,2,300,30
ITEM-03572,ORD-202410-1427,P006,2,2450,1150
ITEM-03573,ORD-202410-1428,P007,1,800,100
ITEM-03574,ORD-202410-1429,P015,1,300,30
ITEM-03575,ORD-202410-1429,P016,2,3000,1500
ITEM-03576,ORD-202410-1429,P002,2,1450,710
ITEM-03577,ORD-202410-1430,P013,1,200,20
ITEM-03578,ORD-202410-1430,P006,1,2450,1150
ITEM-03579,ORD-202410-1431,P009,1,1100,140
ITEM-03580,ORD-202410-1431,P008,3,950,120
ITEM-03581,ORD-202410-1432,P003,2,1700,820
ITEM-03582,ORD-202410-1432,P004,2,1950,930
ITEM-03583,ORD-202410-1433,P017,2,4000,1900
ITEM-03584,ORD-202410-1433,P006,3,2450,1150
ITEM-03585,ORD-202410-1434,P015,3,300,30
ITEM-03586,ORD-202410-1435,P015,1,300,30
ITEM-03587,ORD-202410-1436,P016,1,3000,1500
ITEM-03588,ORD-202410-1436,P007,3,800,100
ITEM-03589,ORD-202410-1437,P013,2,200,20
ITEM-03590,ORD-202410-1438,P004,3,1950,930
ITEM-03591,ORD-202410-1438,P014,3,250,25
ITEM-03592,ORD-202410-1438,P002,3,1450,710
ITEM-03593,ORD-202410-1438,P010,1,1250,160
ITEM-03594,ORD-202410-1439,P012,2,150,15
ITEM-03595,ORD-202410-1439,P009,3,1100,140
ITEM-03596,ORD-202410-1439,P009,3,1100,140
ITEM-03597,ORD-202410-1440,P008,2,950,120
ITEM-03598,ORD-202410-1440,P017,1,4000,1900
ITEM-03599,ORD-202410-1441,P006,2,2450,1150
ITEM-03600,ORD-202410-1441,P014,2,250,25
ITEM-03601,ORD-202411-1442,P002,1,1450,710
ITEM-03602,ORD-202411-1443,P014,2,250,25
ITEM-03603,ORD-202411-1444,P009,2,1100,140
ITEM-03604,ORD-202411-1445,P008,3,950,120
ITEM-03605,ORD-202411-1445,P007,3,800,100
ITEM-03606,ORD-202411-1445,P004,1,1950,930
ITEM-03607,ORD-202411-1446,P010,3,1250,160
ITEM-03608,ORD-202411-1447,P001,3,1200,600
ITEM-03609,ORD-202411-1448,P012,1,150,15
ITEM-03610,ORD-202411-1448,P003,2,1700,820
ITEM-03611,ORD-202411-1449,P019,3,6000,2700
ITEM-03612,ORD-202411-1450,P004,2,1950,930
ITEM-03613,ORD-202411-1450,P001,3,1200,600
ITEM-03614,ORD-202411-1450,P009,2,1100,140
ITEM-03615,ORD-202411-1451,P007,1,800,100
ITEM-03616,ORD-202411-1451,P016,2,3000,1500
ITEM-03617,ORD-202411-1452,P013,2,200,20
ITEM-03618,ORD-202411-1452,P014,1,250,25
ITEM-03619,ORD-202411-1453,P010,2,1250,160
ITEM-03620,ORD-202411-1453,P004,3,1950,930
ITEM-03621,ORD-202411-1454,P009,1,1100,140
ITEM-03622,ORD-202411-1454,P003,1,1700,820
ITEM-03623,ORD-202411-1454,P018,1,5000,2300
ITEM-03624,ORD-202411-1455,P008,1,950,120
ITEM-03625,ORD-202411-1456,P019,2,6000,2700
ITEM-03626,ORD-202411-1456,P004,2,1950,930
ITEM-03627,ORD-202411-1456,P006,3,2450,1150
ITEM-03628,ORD-202411-1456,P017,1,4000,1900
ITEM-03629,ORD-202411-1457,P002,3,1450,710
ITEM-03630,ORD-202411-1458,P010,3,1250,160
ITEM-03631,ORD-202411-1459,P011,3,1400,180
ITEM-03632,ORD-202411-1459,P002,1,1450,710
ITEM-03633,ORD-202411-1459,P019,3,6000,2700
ITEM-03634,ORD-202411-1460,P016,3,3000,1500
ITEM-03635,ORD-202411-1460,P007,3,800,100
ITEM-03636,ORD-202411-1461,P001,3,1200,600
ITEM-03637,ORD-202411-1461,P008,1,950,120
ITEM-03638,ORD-202411-1462,P015,3,300,30
ITEM-03639,ORD-202411-1463,P016,2,3000,1500
ITEM-03640,ORD-202411-1464,P001,3,1200,600
ITEM-03641,ORD-202411-1465,P008,1,950,120
ITEM-03642,ORD-202411-1465,P013,2,200,20
ITEM-03643,ORD-202411-1465,P009,2,1100,140
ITEM-03644,ORD-202411-1465,P014,3,250,25
ITEM-03645,ORD-202411-1466,P012,1,150,15
ITEM-03646,ORD-202411-1466,P019,1,6000,2700
ITEM-03647,ORD-202411-1466,P008,2,950,120
ITEM-03648,ORD-202411-1467,P013,3,200,20
ITEM-03649,ORD-202411-1467,P003,3,1700,820
ITEM-03650,ORD-202411-1468,P009,1,1100,140
ITEM-03651,ORD-202411-1468,P015,3,300,30
ITEM-03652,ORD-202411-1469,P007,2,800,100
ITEM-03653,ORD-202411-1469,P015,1,300,30
ITEM-03654,ORD-202411-1469,P016,3,3000,1500
ITEM-03655,ORD-202411-1469,P015,3,300,30
ITEM-03656,ORD-202411-1470,P005,2,2200,1040
ITEM-03657,ORD-202411-1471,P019,3,6000,2700
ITEM-03658,ORD-202411-1471,P016,3,3000,1500
ITEM-03659,ORD-202411-1472,P018,1,5000,2300
ITEM-03660,ORD-202411-1473,P007,3,800,100
ITEM-03661,ORD-202411-1473,P018,3,5000,2300
ITEM-03662,ORD-202411-1473,P008,2,950,120
ITEM-03663,ORD-202411-1473,P007,1,800,100
ITEM-03664,ORD-202411-1474,P016,3,3000,1500
ITEM-03665,ORD-202411-1474,P008,2,950,120
ITEM-03666,ORD-202411-1474,P016,3,3000,1500
ITEM-03667,ORD-202411-1475,P006,2,2450,1150
ITEM-03668,ORD-202411-1475,P017,2,4000,1900
ITEM-03669,ORD-202411-1476,P019,2,6000,2700
ITEM-03670,ORD-202411-1476,P001,3,1200,600
ITEM-03671,ORD-202411-1476,P018,2,5000,2300
ITEM-03672,ORD-202411-1477,P015,2,300,30
ITEM-03673,ORD-202411-1478,P002,3,1450,710
ITEM-03674,ORD-202411-1479,P008,1,950,120
ITEM-03675,ORD-202411-1479,P007,3,800,100
ITEM-03676,ORD-202411-1479,P011,2,1400,180
ITEM-03677,ORD-202411-1480,P003,3,1700,820
ITEM-03678,ORD-202411-1480,P005,2,2200,1040
ITEM-03679,ORD-202411-1480,P003,2,1700,820
ITEM-03680,ORD-202411-1480,P007,2,800,100
ITEM-03681,ORD-202411-1481,P005,1,2200,1040
ITEM-03682,ORD-202411-1481,P007,2,800,100
ITEM-03683,ORD-202411-1482,P004,2,1950,930
ITEM-03684,ORD-202411-1483,P012,1,150,15
ITEM-03685,ORD-202411-1483,P016,1,3000,1500
ITEM-03686,ORD-202411-1483,P019,1,6000,2700
ITEM-03687,ORD-202411-1484,P003,3,1700,820
ITEM-03688,ORD-202411-1485,P010,1,1250,160
ITEM-03689,ORD-202411-1485,P005,2,2200,1040
ITEM-03690,ORD-202411-1486,P007,3,800,100
ITEM-03691,ORD-202411-1486,P011,2,1400,180
ITEM-03692,ORD-202411-1487,P003,1,1700,820
ITEM-03693,ORD-202411-1487,P008,1,950,120
ITEM-03694,ORD-202411-1487,P008,1,950,120
ITEM-03695,ORD-202411-1488,P011,1,1400,180
ITEM-03696,ORD-202411-1488,P005,1,2200,1040
ITEM-03697,ORD-202411-1488,P004,3,1950,930
ITEM-03698,ORD-202411-1489,P018,1,5000,2300
ITEM-03699,ORD-202411-1490,P001,3,1200,600
ITEM-03700,ORD-202411-1490,P015,1,300,30
ITEM-03701,ORD-202411-1490,P006,1,2450,1150
ITEM-03702,ORD-202411-1490,P013,3,200,20
ITEM-03703,ORD-202411-1491,P012,2,150,15
ITEM-03704,ORD-202411-1492,P012,1,150,15
ITEM-03705,ORD-202411-1492,P010,3,1250,160
ITEM-03706,ORD-202411-1492,P003,1,1700,820
ITEM-03707,ORD-202411-1493,P015,3,300,30
ITEM-03708,ORD-202411-1494,P007,1,800,100
ITEM-03709,ORD-202411-1494,P011,3,1400,180
ITEM-03710,ORD-202411-1495,P019,3,6000,2700
ITEM-03711,ORD-202411-1495,P009,2,1100,140
ITEM-03712,ORD-202411-1495,P011,3,1400,180
ITEM-03713,ORD-202411-1495,P001,1,1200,600
ITEM-03714,ORD-202411-1496,P010,1,1250,160
ITEM-03715,ORD-202411-1496,P006,2,2450,1150
ITEM-03716,ORD-202411-1496,P008,3,950,120
ITEM-03717,ORD-202411-1497,P005,3,2200,1040
ITEM-03718,ORD-202411-1498,P005,3,2200,1040
ITEM-03719,ORD-202411-1498,P002,3,1450,710
ITEM-03720,ORD-202411-1498,P001,1,1200,600
ITEM-03721,ORD-202411-1499,P017,3,4000,1900
ITEM-03722,ORD-202411-1499,P004,3,1950,930
ITEM-03723,ORD-202411-1499,P004,3,1950,930
ITEM-03724,ORD-202411-1499,P014,2,250,25
ITEM-03725,ORD-202411-1500,P005,1,2200,1040
ITEM-03726,ORD-202411-1501,P014,3,250,25
ITEM-03727,ORD-202411-1502,P012,1,150,15
ITEM-03728,ORD-202411-1502,P003,2,1700,820
ITEM-03729,ORD-202411-1502,P013,1,200,20
ITEM-03730,ORD-202411-1503,P002,1,1450,710
ITEM-03731,ORD-202411-1503,P014,2,250,25
ITEM-03732,ORD-202411-1504,P011,1,1400,180
ITEM-03733,ORD-202411-1504,P011,1,1400,180
ITEM-03734,ORD-202412-1505,P005,2,2200,1040
ITEM-03735,ORD-202412-1505,P019,1,6000,2700
ITEM-03736,ORD-202412-1505,P011,2,1400,180
ITEM-03737,ORD-202412-1505,P006,3,2450,1150
ITEM-03738,ORD-202412-1506,P014,1,250,25
ITEM-03739,ORD-202412-1507,P009,2,1100,140
ITEM-03740,ORD-202412-1508,P005,2,2200,1040
ITEM-03741,ORD-202412-1508,P011,3,1400,180
ITEM-03742,ORD-202412-1508,P017,2,4000,1900
ITEM-03743,ORD-202412-1508,P007,2,800,100
ITEM-03744,ORD-202412-1509,P013,1,200,20
ITEM-03745,ORD-202412-1509,P009,2,1100,140
ITEM-03746,ORD-202412-1509,P002,3,1450,710
ITEM-03747,ORD-202412-1510,P019,2,6000,2700
ITEM-03748,ORD-202412-1511,P008,1,950,120
ITEM-03749,ORD-202412-1511,P002,2,1450,710
ITEM-03750,ORD-202412-1511,P004,2,1950,930
ITEM-03751,ORD-202412-1512,P014,3,250,25
ITEM-03752,ORD-202412-1512,P013,3,200,20
ITEM-03753,ORD-202412-1513,P016,3,3000,1500
ITEM-03754,ORD-202412-1513,P005,1,2200,1040
ITEM-03755,ORD-202412-1513,P004,1,1950,930
ITEM-03756,ORD-202412-1514,P007,2,800,100
ITEM-03757,ORD-202412-1515,P012,3,150,15
ITEM-03758,ORD-202412-1515,P002,3,1450,710
ITEM-03759,ORD-202412-1515,P002,2,1450,710
ITEM-03760,ORD-202412-1516,P011,3,1400,180
ITEM-03761,ORD-202412-1517,P009,3,1100,140
ITEM-03762,ORD-202412-1517,P015,2,300,30
ITEM-03763,ORD-202412-1518,P012,2,150,15
ITEM-03764,ORD-202412-1519,P008,2,950,120
ITEM-03765,ORD-202412-1520,P006,1,2450,1150
ITEM-03766,ORD-202412-1521,P012,1,150,15
ITEM-03767,ORD-202412-1521,P013,1,200,20
ITEM-03768,ORD-202412-1522,P003,3,1700,820
ITEM-03769,ORD-202412-1523,P007,2,800,100
ITEM-03770,ORD-202412-1523,P003,1,1700,820
ITEM-03771,ORD-202412-1524,P009,3,1100,140
ITEM-03772,ORD-202412-1524,P006,3,2450,1150
ITEM-03773,ORD-202412-1525,P018,2,5000,2300
ITEM-03774,ORD-202412-1525,P015,1,300,30
ITEM-03775,ORD-202412-1525,P016,2,3000,1500
ITEM-03776,ORD-202412-1525,P014,2,250,25
ITEM-03777,ORD-202412-1526,P015,1,300,30
ITEM-03778,ORD-202412-1526,P012,3,150,15
ITEM-03779,ORD-202412-1526,P014,2,250,25
ITEM-03780,ORD-202412-1526,P014,3,250,25
ITEM-03781,ORD-202412-1527,P013,2,200,20
ITEM-03782,ORD-202412-1527,P011,2,1400,180
ITEM-03783,ORD-202412-1528,P001,1,1200,600
ITEM-03784,ORD-202412-1529,P019,3,6000,2700
ITEM-03785,ORD-202412-1530,P014,3,250,25
ITEM-03786,ORD-202412-1530,P005,1,2200,1040
ITEM-03787,ORD-202412-1530,P011,1,1400,180
ITEM-03788,ORD-202412-1531,P012,3,150,15
ITEM-03789,ORD-202412-1531,P009,2,1100,140
ITEM-03790,ORD-202412-1531,P012,3,150,15
ITEM-03791,ORD-202412-1531,P006,3,2450,1150
ITEM-03792,ORD-202412-1532,P017,2,4000,1900
ITEM-03793,ORD-202412-1532,P017,2,4000,1900
ITEM-03794,ORD-202412-1533,P013,2,200,20
ITEM-03795,ORD-202412-1534,P009,2,1100,140
ITEM-03796,ORD-202412-1534,P006,1,2450,1150
ITEM-03797,ORD-202412-1534,P016,2,3000,1500
ITEM-03798,ORD-202412-1535,P001,2,1200,600
ITEM-03799,ORD-202412-1535,P019,1,6000,2700
ITEM-03800,ORD-202412-1536,P002,1,1450,710
ITEM-03801,ORD-202412-1536,P003,3,1700,820
ITEM-03802,ORD-202412-1537,P004,2,1950,930
ITEM-03803,ORD-202412-1537,P007,3,800,100
ITEM-03804,ORD-202412-1537,P008,1,950,120
ITEM-03805,ORD-202412-1537,P014,1,250,25
ITEM-03806,ORD-202412-1538,P017,3,4000,1900
ITEM-03807,ORD-202412-1539,P001,3,1200,600
ITEM-03808,ORD-202412-1540,P014,2,250,25
ITEM-03809,ORD-202412-1540,P014,3,250,25
ITEM-03810,ORD-202412-1541,P009,2,1100,140
ITEM-03811,ORD-202412-1541,P006,1,2450,1150
ITEM-03812,ORD-202412-1542,P010,3,1250,160
ITEM-03813,ORD-202412-1543,P007,1,800,100
ITEM-03814,ORD-202412-1543,P003,2,1700,820
ITEM-03815,ORD-202412-1543,P015,1,300,30
ITEM-03816,ORD-202412-1544,P016,1,3000,1500
ITEM-03817,ORD-202412-1544,P011,3,1400,180
ITEM-03818,ORD-202412-1544,P002,2,1450,710
ITEM-03819,ORD-202412-1545,P004,1,1950,930
ITEM-03820,ORD-202412-1545,P003,1,1700,820
ITEM-03821,ORD-202412-1545,P012,1,150,15
ITEM-03822,ORD-202412-1545,P002,2,1450,710
ITEM-03823,ORD-202412-1546,P009,2,1100,140
ITEM-03824,ORD-202412-1547,P008,3,950,120
ITEM-03825,ORD-202412-1547,P017,1,4000,1900
ITEM-03826,ORD-202412-1548,P016,3,3000,1500
ITEM-03827,ORD-202412-1548,P002,1,1450,710
ITEM-03828,ORD-202412-1548,P009,3,1100,140
ITEM-03829,ORD-202412-1548,P007,3,800,100
ITEM-03830,ORD-202412-1549,P008,1,950,120
ITEM-03831,ORD-202412-1549,P002,1,1450,710
ITEM-03832,ORD-202412-1549,P010,3,1250,160
ITEM-03833,ORD-202412-1550,P003,2,1700,820
ITEM-03834,ORD-202412-1550,P018,3,5000,2300
ITEM-03835,ORD-202412-1550,P011,3,1400,180
ITEM-03836,ORD-202412-1550,P019,2,6000,2700
ITEM-03837,ORD-202412-1551,P015,1,300,30
ITEM-03838,ORD-202412-1551,P008,2,950,120
ITEM-03839,ORD-202412-1551,P002,1,1450,710
ITEM-03840,ORD-202412-1551,P005,1,2200,1040
ITEM-03841,ORD-202412-1552,P013,1,200,20
ITEM-03842,ORD-202412-1552,P011,3,1400,180
ITEM-03843,ORD-202412-1552,P006,2,2450,1150
ITEM-03844,ORD-202412-1553,P015,1,300,30
ITEM-03845,ORD-202412-1553,P005,2,2200,1040
ITEM-03846,ORD-202412-1553,P013,1,200,20
ITEM-03847,ORD-202412-1553,P010,3,1250,160
ITEM-03848,ORD-202501-1554,P007,1,800,100
ITEM-03849,ORD-202501-1554,P012,1,150,15
ITEM-03850,ORD-202501-1554,P010,3,1250,160
ITEM-03851,ORD-202501-1554,P010,2,1250,160
ITEM-03852,ORD-202501-1555,P012,2,150,15
ITEM-03853,ORD-202501-1556,P016,1,3000,1500
ITEM-03854,ORD-202501-1557,P007,3,800,100
ITEM-03855,ORD-202501-1557,P014,3,250,25
ITEM-03856,ORD-202501-1557,P011,1,1400,180
ITEM-03857,ORD-202501-1557,P007,2,800,100
ITEM-03858,ORD-202501-1558,P012,2,150,15
ITEM-03859,ORD-202501-1558,P019,1,6000,2700
ITEM-03860,ORD-202501-1558,P011,3,1400,180
ITEM-03861,ORD-202501-1558,P008,3,950,120
ITEM-03862,ORD-202501-1559,P006,3,2450,1150
ITEM-03863,ORD-202501-1559,P003,3,1700,820
ITEM-03864,ORD-202501-1560,P013,2,200,20
ITEM-03865,ORD-202501-1560,P002,1,1450,710
ITEM-03866,ORD-202501-1560,P001,1,1200,600
ITEM-03867,ORD-202501-1561,P019,1,6000,2700
ITEM-03868,ORD-202501-1562,P017,3,4000,1900
ITEM-03869,ORD-202501-1563,P005,1,2200,1040
ITEM-03870,ORD-202501-1563,P013,3,200,20
ITEM-03871,ORD-202501-1563,P006,2,2450,1150
ITEM-03872,ORD-202501-1563,P015,2,300,30
ITEM-03873,ORD-202501-1564,P011,2,1400,180
ITEM-03874,ORD-202501-1564,P003,3,1700,820
ITEM-03875,ORD-202501-1564,P006,3,2450,1150
ITEM-03876,ORD-202501-1564,P002,2,1450,710
ITEM-03877,ORD-202501-1565,P001,3,1200,600
ITEM-03878,ORD-202501-1566,P003,2,1700,820
ITEM-03879,ORD-202501-1566,P007,2,800,100
ITEM-03880,ORD-202501-1566,P012,1,150,15
ITEM-03881,ORD-202501-1567,P006,3,2450,1150
ITEM-03882,ORD-202501-1568,P006,1,2450,1150
ITEM-03883,ORD-202501-1568,P005,1,2200,1040
ITEM-03884,ORD-202501-1568,P009,3,1100,140
ITEM-03885,ORD-202501-1568,P011,3,1400,180
ITEM-03886,ORD-202501-1569,P019,3,6000,2700
ITEM-03887,ORD-202501-1569,P014,3,250,25
ITEM-03888,ORD-202501-1569,P006,3,2450,1150
ITEM-03889,ORD-202501-1570,P007,3,800,100
ITEM-03890,ORD-202501-1570,P016,3,3000,1500
ITEM-03891,ORD-202501-1571,P015,1,300,30
ITEM-03892,ORD-202501-1571,P015,1,300,30
ITEM-03893,ORD-202501-1571,P016,1,3000,1500
ITEM-03894,ORD-202501-1571,P005,1,2200,1040
ITEM-03895,ORD-202501-1572,P005,1,2200,1040
ITEM-03896,ORD-202501-1572,P004,3,1950,930
