id,customer_id,status,region,created_at,total_amount,shipping_cost,discount_amount
ORD-202603-2169,C0100,Completed,North America,2026-03-28,9057.66,90,1032.34
ORD-202603-2170,C0066,Completed,Asia,2026-03-16,13249,49,0
ORD-202603-2171,C0162,Completed,Asia,2026-03-19,17065,65,0
ORD-202603-2172,C0405,Completed,Europe,2026-03-19,10830,80,0
ORD-202603-2173,C0192,Completed,North America,2026-03-19,22248.45,109,3810.55
ORD-202603-2174,C0431,Completed,LATAM,2026-03-14,8034.29,70,285.71
ORD-202603-2175,C0135,Completed,LATAM,2026-03-15,5914,114,0
ORD-202603-2176,C0115,Completed,LATAM,2026-03-16,8056.23,49,792.77
ORD-202603-2177,C0404,Completed,North America,2026-03-04,19825,75,0
ORD-202603-2178,C0318,Completed,Asia,2026-03-04,9431.59,34,1202.41
ORD-202603-2179,C0495,Completed,LATAM,2026-03-20,6357.44,65,407.56
ORD-202603-2180,C0460,Cancelled,North America,2026-03-10,1237.56,89,51.44
ORD-202603-2181,C0196,Cancelled,North America,2026-03-25,365.22,76,10.78
ORD-202603-2182,C0300,Completed,North America,2026-03-11,4286.2,31,594.8
ORD-202603-2183,C0264,Completed,North America,2026-03-17,16677.26,57,329.74
ORD-202603-2184,C0388,Cancelled,North America,2026-03-12,13108.59,62,203.41
ORD-202603-2185,C0289,Completed,Europe,2026-03-17,554.15,71,16.85
ORD-202603-2186,C0116,Completed,North America,2026-03-13,10218,18,0
ORD-202604-2187,C0150,Completed,Asia,2026-04-19,10684.16,22,1337.84
ORD-202604-2188,C0094,Completed,Asia,2026-04-24,10979.31,41,361.69
ORD-202604-2189,C0061,Completed,Europe,2026-04-17,5869.96,100,780.04
ORD-202604-2190,C0211,Completed,LATAM,2026-04-13,6130,80,0
ORD-202604-2191,C0348,Completed,North America,2026-04-20,4417.46,80,762.54
ORD-202604-2192,C0073,Cancelled,Europe,2026-04-17,19218.97,60,1041.03
ORD-202604-2193,C0223,Completed,LATAM,2026-04-06,10141.29,80,788.71
ORD-202604-2194,C0319,Completed,LATAM,2026-04-24,12835.97,96,760.03
ORD-202604-2195,C0182,Completed,Asia,2026-04-14,7664.4,95,1030.6
ORD-202604-2196,C0044,Completed,North America,2026-04-01,5408.78,111,552.22
ORD-202604-2197,C0117,Completed,Europe,2026-04-05,4916.27,51,34.73
ORD-202604-2198,C0346,Completed,Asia,2026-04-20,14145,45,0
ORD-202604-2199,C0189,Completed,Europe,2026-04-14,6442.53,77,1034.47
ORD-202604-2200,C0461,Cancelled,Europe,2026-04-07,2445,45,0
ORD-202604-2201,C0462,Completed,Asia,2026-04-07,20649.34,34,134.66
ORD-202604-2202,C0216,Completed,North America,2026-04-11,8055,105,0
ORD-202604-2203,C0092,Completed,North America,2026-04-24,10610,110,0
ORD-202604-2204,C0096,Cancelled,North America,2026-04-08,5480.76,19,538.24
ORD-202604-2205,C0273,Completed,Europe,2026-04-10,5431.42,51,119.58
ORD-202604-2206,C0191,Completed,LATAM,2026-04-20,15878.69,108,1229.31
ORD-202604-2207,C0441,Completed,Europe,2026-04-28,29082.96,68,1985.04
ORD-202604-2208,C0122,Completed,Asia,2026-04-15,14989,39,0
ORD-202604-2209,C0421,Cancelled,Europe,2026-04-05,20880.46,61,1030.54
ORD-202604-2210,C0128,Completed,North America,2026-04-15,3080,80,0
ORD-202604-2211,C0243,Completed,LATAM,2026-04-01,17297.42,60,162.58
ORD-202604-2212,C0201,Completed,Europe,2026-04-09,2677.17,114,286.83
ORD-202604-2213,C0309,Completed,Europe,2026-04-20,288.24,66,27.76
ORD-202604-2214,C0107,Completed,LATAM,2026-04-20,2203.4,108,254.6
ORD-202604-2215,C0432,Completed,North America,2026-04-20,3630.91,21,290.09
ORD-202604-2216,C0192,Completed,North America,2026-04-22,3336,36,0
ORD-202604-2217,C0441,Completed,Europe,2026-04-11,8634.75,50,615.25
ORD-202604-2218,C0360,Pending,North America,2026-04-01,2446.48,27,380.52
ORD-202604-2219,C0239,Completed,LATAM,2026-04-28,7014.76,109,494.24
ORD-202604-2220,C0466,Cancelled,Asia,2026-04-27,11004.51,48,1793.49
ORD-202605-2221,C0128,Completed,North America,2026-05-15,10362,62,0
ORD-202605-2222,C0427,Pending,LATAM,2026-05-07,7109.08,47,937.92
ORD-202605-2223,C0055,Completed,LATAM,2026-05-27,278.47,105,26.53
ORD-202605-2224,C0457,Completed,Europe,2026-05-18,18573.88,104,380.12
ORD-202605-2225,C0045,Completed,Europe,2026-05-03,16904,104,0
ORD-202605-2226,C0492,Completed,North America,2026-05-02,1403.86,105,101.14
ORD-202605-2227,C0356,Completed,North America,2026-05-03,15522.11,38,1215.89
ORD-202605-2228,C0448,Completed,North America,2026-05-10,14103,53,0
ORD-202605-2229,C0398,Completed,Asia,2026-05-08,4488.17,101,512.83
ORD-202605-2230,C0495,Completed,LATAM,2026-05-02,9084,34,0
ORD-202605-2231,C0081,Completed,Europe,2026-05-16,9430.55,23,442.45
ORD-202605-2232,C0060,Completed,North America,2026-05-10,30143.53,47,3203.47
ORD-202605-2233,C0150,Completed,Asia,2026-05-24,1507.03,107,49.97
ORD-202605-2234,C0464,Completed,North America,2026-05-13,9355,105,0
ORD-202605-2235,C0351,Pending,LATAM,2026-05-24,14781.13,55,1473.87
ORD-202605-2236,C0209,Completed,Europe,2026-05-10,10059.42,30,320.58
ORD-202605-2237,C0432,Completed,North America,2026-05-04,633.48,107,73.52
ORD-202605-2238,C0461,Completed,Europe,2026-05-15,852,52,0
ORD-202605-2239,C0277,Completed,Europe,2026-05-17,4334.89,16,581.11
ORD-202605-2240,C0156,Pending,North America,2026-05-01,4282,32,0
ORD-202605-2241,C0487,Completed,LATAM,2026-05-26,9869.84,71,801.16
ORD-202605-2242,C0435,Completed,LATAM,2026-05-27,1690,90,0
ORD-202605-2243,C0293,Completed,Europe,2026-05-13,14307,107,0
ORD-202605-2244,C0019,Completed,LATAM,2026-05-17,19828,78,0
ORD-202605-2245,C0298,Completed,Asia,2026-05-05,15046,46,0
ORD-202605-2246,C0437,Completed,Europe,2026-05-07,676,76,0
ORD-202605-2247,C0211,Completed,LATAM,2026-05-27,2015,65,0
ORD-202605-2248,C0273,Completed,Europe,2026-05-04,8264,114,0
ORD-202605-2249,C0040,Completed,North America,2026-05-26,30298.23,38,4139.77
ORD-202605-2250,C0246,Completed,Asia,2026-05-17,12232.88,77,444.12
ORD-202605-2251,C0300,Completed,North America,2026-05-26,1493,93,0
ORD-202605-2252,C0442,Pending,Asia,2026-05-20,8458,58,0
ORD-202605-2253,C0456,Pending,North America,2026-05-19,7288.23,23,584.77
ORD-202606-2254,C0365,Completed,Europe,2026-06-02,4487,87,0
ORD-202606-2255,C0081,Completed,Europe,2026-06-09,9454.04,98,1143.96
ORD-202606-2256,C0108,Pending,North America,2026-06-16,7345.38,23,727.62
ORD-202606-2257,C0012,Completed,North America,2026-06-04,7493.49,17,673.51
ORD-202606-2258,C0160,Completed,North America,2026-06-07,12074,74,0
ORD-202606-2259,C0143,Completed,LATAM,2026-06-11,18862.09,41,2728.91
ORD-202606-2260,C0176,Completed,North America,2026-06-07,1852.66,92,189.34
ORD-202606-2261,C0051,Completed,LATAM,2026-06-28,9327,27,0
ORD-202606-2262,C0418,Completed,Asia,2026-06-05,6002.67,40,387.33
ORD-202606-2263,C0090,Completed,Asia,2026-06-05,3912.85,29,416.15
ORD-202606-2264,C0367,Completed,LATAM,2026-06-23,9491.84,40,548.16
ORD-202606-2265,C0196,Completed,North America,2026-06-11,17989.47,90,50.53
ORD-202606-2266,C0061,Completed,Europe,2026-06-26,26780.96,51,2620.04
ORD-202606-2267,C0169,Cancelled,Europe,2026-06-05,4244,44,0
ORD-202606-2268,C0061,Completed,Europe,2026-06-06,21974.55,103,1128.45
ORD-202606-2269,C0307,Pending,LATAM,2026-06-13,4793,43,0
ORD-202606-2270,C0271,Completed,LATAM,2026-06-03,4265.91,96,730.09
ORD-202606-2271,C0257,Completed,Europe,2026-06-07,5341.44,42,50.56
ORD-202606-2272,C0206,Completed,Asia,2026-06-02,13168,68,0
ORD-202606-2273,C0037,Completed,Europe,2026-06-08,2985.08,62,126.92
ORD-202606-2274,C0050,Completed,Asia,2026-06-10,2191.06,26,34.94
ORD-202606-2275,C0206,Completed,Asia,2026-06-27,583.37,49,65.63
ORD-202606-2276,C0288,Pending,North America,2026-06-01,12274,74,0
ORD-202606-2277,C0462,Cancelled,Asia,2026-06-17,7259.86,64,154.14
ORD-202606-2278,C0232,Completed,North America,2026-06-12,3336.49,109,372.51
ORD-202606-2279,C0117,Completed,Europe,2026-06-26,14039.92,27,37.08
ORD-202606-2280,C0283,Completed,LATAM,2026-06-09,5095.97,35,239.03
ORD-202606-2281,C0347,Completed,LATAM,2026-06-03,6224.29,68,743.71
ORD-202606-2282,C0254,Completed,Asia,2026-06-05,8536,86,0
ORD-202606-2283,C0039,Completed,LATAM,2026-06-16,27573,23,0
ORD-202606-2284,C0007,Completed,LATAM,2026-06-28,8952.68,99,1446.32
ORD-202606-2285,C0410,Completed,Asia,2026-06-08,5164.45,29,264.55
ORD-202606-2286,C0036,Completed,North America,2026-06-27,12643,43,0
ORD-202606-2287,C0396,Completed,North America,2026-06-12,14227.58,58,1530.42
ORD-202607-2288,C0163,Completed,LATAM,2026-07-14,912,112,0
ORD-202607-2289,C0251,Completed,LATAM,2026-07-07,11391,91,0
ORD-202607-2290,C0024,Completed,North America,2026-07-21,10480,30,0
ORD-202607-2291,C0178,Completed,Asia,2026-07-15,18986,86,0
ORD-202607-2292,C0265,Completed,Europe,2026-07-26,5166,66,0
ORD-202607-2293,C0150,Completed,Asia,2026-07-17,16644,94,0
ORD-202607-2294,C0143,Completed,LATAM,2026-07-16,5058.79,61,502.21
ORD-202607-2295,C0325,Pending,Europe,2026-07-28,12044,44,0
ORD-202607-2296,C0197,Pending,Europe,2026-07-15,7042.78,111,1068.22
ORD-202607-2297,C0003,Completed,LATAM,2026-07-06,9183,33,0
ORD-202607-2298,C0249,Completed,Europe,2026-07-07,778,28,0
ORD-202607-2299,C0117,Completed,Europe,2026-07-19,15756,56,0
ORD-202607-2300,C0260,Completed,North America,2026-07-28,172.94,35,12.06
ORD-202607-2301,C0261,Completed,Europe,2026-07-03,12451,51,0
ORD-202607-2302,C0096,Completed,North America,2026-07-18,33587,37,0
ORD-202607-2303,C0370,Completed,Asia,2026-07-13,8016,16,0
ORD-202607-2304,C0336,Cancelled,North America,2026-07-01,931,31,0
ORD-202607-2305,C0306,Completed,Asia,2026-07-27,8849.71,61,311.29
ORD-202607-2306,C0248,Cancelled,North America,2026-07-27,5693.91,59,565.09
ORD-202607-2307,C0184,Completed,North America,2026-07-20,13334.15,68,133.85
ORD-202607-2308,C0215,Completed,LATAM,2026-07-11,14537.9,75,1537.1
ORD-202607-2309,C0326,Completed,Asia,2026-07-05,24019,19,0
ORD-202607-2310,C0318,Completed,Asia,2026-07-27,9276.06,56,379.94
ORD-202607-2311,C0182,Completed,Asia,2026-07-16,10600.55,72,1271.45
ORD-202607-2312,C0222,Completed,Asia,2026-07-23,13159.36,71,1311.64
ORD-202607-2313,C0401,Pending,Europe,2026-07-28,10052.09,15,712.91
ORD-202607-2314,C0028,Completed,North America,2026-07-04,21194,94,0
ORD-202607-2315,C0464,Completed,North America,2026-07-21,8209.6,69,859.4
ORD-202607-2316,C0496,Completed,North America,2026-07-16,6518.85,55,1136.15
ORD-202607-2317,C0068,Pending,North America,2026-07-07,16969.7,46,1376.3
ORD-202607-2318,C0285,Completed,Europe,2026-07-15,8308.96,75,16.04
ORD-202607-2319,C0221,Cancelled,Europe,2026-07-21,1585.66,39,153.34
ORD-202607-2320,C0154,Completed,Asia,2026-07-03,9941.82,93,351.18
ORD-202607-2321,C0383,Completed,LATAM,2026-07-03,3195.37,62,466.63
ORD-202607-2322,C0383,Completed,LATAM,2026-07-14,7541,91,0
ORD-202607-2323,C0019,Completed,LATAM,2026-07-11,12477,27,0
ORD-202607-2324,C0148,Completed,North America,2026-07-02,5917.87,56,388.13
ORD-202607-2325,C0466,Completed,Asia,2026-07-09,6686,86,0
ORD-202607-2326,C0345,Completed,Europe,2026-07-01,7569,19,0
ORD-202607-2327,C0393,Completed,Europe,2026-07-08,8860.95,85,374.05
ORD-202607-2328,C0495,Completed,LATAM,2026-07-01,18506,106,0
ORD-202607-2329,C0301,Completed,Europe,2026-07-18,5760,110,0
ORD-202607-2330,C0342,Completed,Asia,2026-07-13,7631,81,0
ORD-202607-2331,C0294,Completed,Asia,2026-07-07,18912,62,0
ORD-202607-2332,C0439,Completed,LATAM,2026-07-05,14085.63,105,219.37
ORD-202607-2333,C0157,Completed,Europe,2026-07-16,3540.23,53,112.77
ORD-202608-2334,C0500,Completed,North America,2026-08-22,7288.02,89,1200.98
ORD-202608-2335,C0127,Pending,LATAM,2026-08-19,431.51,56,24.49
ORD-202608-2336,C0420,Cancelled,North America,2026-08-19,13304,54,0
ORD-202608-2337,C0089,Completed,Europe,2026-08-04,1641,41,0
ORD-202608-2338,C0030,Completed,Asia,2026-08-26,19400.52,55,2954.48
ORD-202608-2339,C0220,Completed,North America,2026-08-19,6097.86,101,3.14
ORD-202608-2340,C0190,Cancelled,Asia,2026-08-10,9787.19,109,1171.81
ORD-202608-2341,C0436,Completed,North America,2026-08-07,3388.06,20,31.94
ORD-202608-2342,C0205,Completed,Europe,2026-08-24,6789.73,114,624.27
ORD-202608-2343,C0381,Pending,Europe,2026-08-19,1687,87,0
ORD-202608-2344,C0154,Completed,Asia,2026-08-23,5448,98,0
ORD-202608-2345,C0270,Completed,Asia,2026-08-15,17775.82,18,442.18
ORD-202608-2346,C0070,Completed,Asia,2026-08-22,17143.05,21,877.95
ORD-202608-2347,C0393,Completed,Europe,2026-08-06,5179.51,31,851.49
ORD-202608-2348,C0119,Pending,LATAM,2026-08-15,7479,29,0
ORD-202608-2349,C0082,Cancelled,Asia,2026-08-02,7512.67,85,22.33
ORD-202608-2350,C0171,Completed,LATAM,2026-08-21,18178,18,2940
ORD-202608-2351,C0122,Completed,Asia,2026-08-21,1607.67,46,38.33
ORD-202608-2352,C0178,Completed,Asia,2026-08-24,20555.45,20,1814.55
ORD-202608-2353,C0333,Completed,Europe,2026-08-19,9350,100,0
ORD-202608-2354,C0015,Pending,LATAM,2026-08-09,1031.3,33,1.7
ORD-202608-2355,C0367,Completed,LATAM,2026-08-25,14531.71,64,1732.29
ORD-202608-2356,C0136,Completed,North America,2026-08-28,3657.87,40,282.13
ORD-202608-2357,C0073,Completed,Europe,2026-08-08,15175.84,99,1973.16
ORD-202608-2358,C0481,Cancelled,Europe,2026-08-27,10449.94,52,1602.06
ORD-202608-2359,C0454,Completed,Asia,2026-08-14,7945,95,0
ORD-202608-2360,C0433,Completed,Europe,2026-08-27,1691.8,75,83.2
ORD-202608-2361,C0418,Completed,Asia,2026-08-18,4436.56,23,36.44
ORD-202608-2362,C0148,Pending,North America,2026-08-26,5001.56,114,812.44
ORD-202608-2363,C0324,Completed,North America,2026-08-10,6203.27,36,282.73
ORD-202608-2364,C0173,Completed,Europe,2026-08-03,6992.1,89,1096.9
ORD-202608-2365,C0358,Cancelled,Asia,2026-08-14,311.96,17,5.04
ORD-202608-2366,C0192,Pending,North America,2026-08-15,6067,17,0
ORD-202609-2367,C0338,Completed,Asia,2026-09-08,21655,105,0
ORD-202609-2368,C0265,Cancelled,Europe,2026-09-12,4054.02,20,665.98
ORD-202609-2369,C0430,Completed,Asia,2026-09-26,7292.12,97,554.88
ORD-202609-2370,C0242,Completed,Asia,2026-09-15,1757.43,106,48.57
ORD-202609-2371,C0284,Completed,North America,2026-09-24,2227,27,0
ORD-202609-2372,C0495,Completed,LATAM,2026-09-23,20017.33,45,2527.67
ORD-202609-2373,C0075,Completed,LATAM,2026-09-12,10997.28,88,1740.72
ORD-202609-2374,C0468,Completed,North America,2026-09-05,5254.24,84,379.76
ORD-202609-2375,C0441,Pending,Europe,2026-09-10,27681.87,57,2475.13
ORD-202609-2376,C0421,Completed,Europe,2026-09-05,18507.95,41,1133.05
ORD-202609-2377,C0085,Completed,Europe,2026-09-07,24974.25,46,1471.75
ORD-202609-2378,C0201,Pending,Europe,2026-09-16,5845.85,61,565.15
ORD-202609-2379,C0141,Completed,Europe,2026-09-22,1665.68,98,132.32
ORD-202609-2380,C0067,Completed,LATAM,2026-09-09,8670.3,112,141.7
ORD-202609-2381,C0375,Pending,LATAM,2026-09-17,10228.81,50,371.19
ORD-202609-2382,C0093,Completed,Europe,2026-09-13,2228,28,0
ORD-202609-2383,C0282,Completed,Asia,2026-09-17,13283.31,83,399.69
ORD-202609-2384,C0316,Completed,North America,2026-09-04,7866,66,0
ORD-202609-2385,C0128,Completed,North America,2026-09-19,1579.06,62,82.94
ORD-202609-2386,C0031,Completed,LATAM,2026-09-15,14067,17,0
ORD-202609-2387,C0013,Completed,Europe,2026-09-21,6592.41,25,932.59
ORD-202609-2388,C0085,Completed,Europe,2026-09-25,15318,68,0
ORD-202609-2389,C0066,Completed,Asia,2026-09-24,5371.38,16,794.62
ORD-202609-2390,C0099,Pending,LATAM,2026-09-25,5065,65,0
ORD-202609-2391,C0245,Completed,Europe,2026-09-01,10930,30,0
ORD-202609-2392,C0053,Completed,Europe,2026-09-02,10266.45,104,737.55
ORD-202609-2393,C0157,Pending,Europe,2026-09-08,14834.25,84,1449.75
ORD-202609-2394,C0463,Completed,LATAM,2026-09-25,23287,87,0
ORD-202609-2395,C0390,Pending,Asia,2026-09-24,13301.46,24,322.54
ORD-202609-2396,C0411,Completed,LATAM,2026-09-23,26182,32,0
ORD-202609-2397,C0241,Pending,Europe,2026-09-08,918.84,33,64.16
ORD-202609-2398,C0346,Completed,Asia,2026-09-06,8233.78,41,407.22
ORD-202609-2399,C0268,Completed,North America,2026-09-16,2250,50,0
ORD-202609-2400,C0304,Completed,North America,2026-09-15,14441,91,0
ORD-202609-2401,C0458,Cancelled,Asia,2026-09-07,3158.51,77,68.49
ORD-202609-2402,C0329,Completed,Europe,2026-09-06,10482.24,88,1605.76
ORD-202609-2403,C0421,Completed,Europe,2026-09-07,5156.47,85,278.53
ORD-202609-2404,C0058,Completed,Asia,2026-09-14,6294,94,0
ORD-202609-2405,C0242,Completed,Asia,2026-09-04,3060.86,26,165.14
ORD-202609-2406,C0021,Completed,Europe,2026-09-12,14452.32,68,1015.68
ORD-202610-2407,C0220,Completed,North America,2026-10-13,3181,81,0
ORD-202610-2408,C0406,Completed,Asia,2026-10-03,5130.33,104,73.67
ORD-202610-2409,C0283,Pending,LATAM,2026-10-19,5751.36,110,508.64
ORD-202610-2410,C0020,Completed,North America,2026-10-02,1688.88,92,3.12
ORD-202610-2411,C0160,Pending,North America,2026-10-08,1946,46,0
ORD-202610-2412,C0488,Completed,North America,2026-10-19,13869,69,0
ORD-202610-2413,C0245,Completed,Europe,2026-10-22,1155,55,0
ORD-202610-2414,C0489,Completed,Europe,2026-10-23,16196.39,22,425.61
ORD-202610-2415,C0094,Completed,Asia,2026-10-20,14227.66,32,2204.34
ORD-202610-2416,C0438,Completed,Asia,2026-10-01,2341,41,0
ORD-202610-2417,C0167,Pending,LATAM,2026-10-03,16851.92,81,779.08
ORD-202610-2418,C0418,Completed,Asia,2026-10-09,23796.56,84,2237.44
ORD-202610-2419,C0266,Pending,Asia,2026-10-22,1299.51,55,205.49
ORD-202610-2420,C0498,Completed,Asia,2026-10-10,10069,19,0
ORD-202610-2421,C0204,Completed,North America,2026-10-02,5353,103,0
ORD-202610-2422,C0013,Completed,Europe,2026-10-02,7952.06,97,794.94
ORD-202610-2423,C0005,Completed,Europe,2026-10-14,14175,25,0
ORD-202610-2424,C0429,Pending,Europe,2026-10-24,8013.38,52,238.62
ORD-202610-2425,C0074,Completed,Asia,2026-10-21,10971,21,0
ORD-202610-2426,C0273,Completed,Europe,2026-10-11,6682.38,75,242.62
ORD-202610-2427,C0095,Completed,LATAM,2026-10-04,560.14,40,79.86
ORD-202610-2428,C0434,Completed,Asia,2026-10-23,8104,54,0
ORD-202610-2429,C0044,Completed,North America,2026-10-20,11516.42,77,260.58
ORD-202610-2430,C0276,Pending,North America,2026-10-04,267.02,29,11.98
ORD-202610-2431,C0275,Completed,LATAM,2026-10-09,7936,36,0
ORD-202610-2432,C0426,Completed,Asia,2026-10-02,20263.09,94,3130.91
ORD-202610-2433,C0138,Completed,Asia,2026-10-18,21283.59,113,2629.41
ORD-202610-2434,C0196,Cancelled,North America,2026-10-25,3873.45,82,558.55
ORD-202610-2435,C0214,Completed,Asia,2026-10-18,1982.62,105,22.38
ORD-202610-2436,C0152,Completed,North America,2026-10-01,8349.68,38,1238.32
ORD-202610-2437,C0098,Completed,Asia,2026-10-12,557,57,0
ORD-202610-2438,C0403,Completed,LATAM,2026-10-13,6441.11,18,526.89
ORD-202610-2439,C0287,Completed,LATAM,2026-10-16,14698.12,105,1306.88
ORD-202610-2440,C0217,Pending,Europe,2026-10-23,5027,27,0
ORD-202610-2441,C0031,Completed,LATAM,2026-10-23,10874.02,40,1165.98
ORD-202610-2442,C0124,Completed,North America,2026-10-16,4803.24,100,96.76
ORD-202610-2443,C0293,Completed,Europe,2026-10-11,11375.84,79,103.16
ORD-202610-2444,C0114,Completed,Asia,2026-10-16,7204.44,76,121.56
ORD-202610-2445,C0311,Completed,LATAM,2026-10-25,4061,61,0
ORD-202610-2446,C0127,Completed,LATAM,2026-10-04,5646,46,0
ORD-202610-2447,C0316,Completed,North America,2026-10-04,2475,25,0
ORD-202610-2448,C0498,Completed,Asia,2026-10-23,14244.27,61,416.73
ORD-202610-2449,C0328,Completed,North America,2026-10-16,7558.45,71,612.55
ORD-202610-2450,C0108,Completed,North America,2026-10-06,22593.26,111,3817.74
ORD-202610-2451,C0463,Completed,LATAM,2026-10-13,9344.93,59,414.07
ORD-202610-2452,C0065,Completed,Europe,2026-10-18,10533.95,21,1437.05
ORD-202610-2453,C0216,Completed,North America,2026-10-19,10213.23,62,848.77
ORD-202610-2454,C0097,Pending,Europe,2026-10-16,4496.64,105,658.36
ORD-202610-2455,C0333,Completed,Europe,2026-10-21,7041.99,94,1002.01
ORD-202610-2456,C0019,Pending,LATAM,2026-10-03,8102.95,109,106.05
ORD-202610-2457,C0216,Completed,North America,2026-10-08,16522.09,110,2587.91
ORD-202610-2458,C0207,Completed,LATAM,2026-10-20,11420,20,0
ORD-202610-2459,C0185,Completed,Europe,2026-10-19,9651.23,113,911.77
ORD-202610-2460,C0107,Completed,LATAM,2026-10-07,7883.64,93,559.36
ORD-202610-2461,C0124,Completed,North America,2026-10-09,3608.09,53,94.91
ORD-202610-2462,C0303,Completed,LATAM,2026-10-26,19189,39,0
ORD-202610-2463,C0348,Completed,North America,2026-10-16,5123.81,55,331.19
ORD-202610-2464,C0166,Completed,Asia,2026-10-12,1738,38,0
ORD-202610-2465,C0208,Completed,North America,2026-10-23,9633,33,0
ORD-202611-2466,C0304,Completed,North America,2026-11-28,4943,43,0
ORD-202611-2467,C0333,Completed,Europe,2026-11-06,3007.47,87,479.53
ORD-202611-2468,C0201,Pending,Europe,2026-11-12,15422,72,0
ORD-202611-2469,C0459,Completed,LATAM,2026-11-23,12179.75,91,261.25
ORD-202611-2470,C0427,Completed,LATAM,2026-11-05,5122.51,18,895.49
ORD-202611-2471,C0495,Completed,LATAM,2026-11-28,3964,114,0
ORD-202611-2472,C0333,Completed,Europe,2026-11-10,3214.42,78,63.58
ORD-202611-2473,C0262,Completed,Asia,2026-11-23,9559,109,0
ORD-202611-2474,C0448,Completed,North America,2026-11-14,4560,60,0
ORD-202611-2475,C0294,Completed,Asia,2026-11-02,234.47,93,8.53
ORD-202611-2476,C0279,Completed,LATAM,2026-11-22,19188.24,99,660.76
ORD-202611-2477,C0363,Completed,LATAM,2026-11-01,32830,80,0
ORD-202611-2478,C0160,Completed,North America,2026-11-07,15529.31,28,1748.69
ORD-202611-2479,C0316,Completed,North America,2026-11-27,12082.1,81,1048.9
ORD-202611-2480,C0449,Completed,Europe,2026-11-05,2455,55,0
ORD-202611-2481,C0028,Completed,North America,2026-11-06,408.48,18,9.52
ORD-202611-2482,C0236,Completed,North America,2026-11-28,5940,90,0
ORD-202611-2483,C0352,Completed,North America,2026-11-11,431,31,0
ORD-202611-2484,C0175,Cancelled,LATAM,2026-11-26,656,56,0
ORD-202611-2485,C0368,Pending,North America,2026-11-08,20203.27,94,1790.73
ORD-202611-2486,C0308,Completed,North America,2026-11-27,5397,97,0
ORD-202611-2487,C0096,Completed,North America,2026-11-24,10231.4,103,821.6
ORD-202611-2488,C0256,Pending,North America,2026-11-04,3720,70,0
ORD-202611-2489,C0098,Completed,Asia,2026-11-24,686,86,0
ORD-202611-2490,C0467,Completed,LATAM,2026-11-24,1738.63,26,287.37
ORD-202611-2491,C0131,Completed,LATAM,2026-11-24,280.84,48,17.16
ORD-202611-2492,C0222,Completed,Asia,2026-11-21,5151,51,0
ORD-202611-2493,C0379,Pending,LATAM,2026-11-27,14151.87,112,860.13
ORD-202611-2494,C0489,Completed,Europe,2026-11-28,859,109,0
ORD-202611-2495,C0212,Completed,North America,2026-11-26,386.27,87,0.73
ORD-202611-2496,C0341,Completed,Europe,2026-11-19,30609,109,0
ORD-202611-2497,C0297,Completed,Europe,2026-11-05,3454.42,49,294.58
ORD-202611-2498,C0021,Cancelled,Europe,2026-11-19,7862,62,0
ORD-202611-2499,C0178,Completed,Asia,2026-11-24,4268,68,0
ORD-202611-2500,C0279,Completed,LATAM,2026-11-05,6620,20,0
ORD-202611-2501,C0339,Completed,LATAM,2026-11-17,549.55,105,55.45
ORD-202611-2502,C0027,Completed,LATAM,2026-11-28,11205,55,0
ORD-202611-2503,C0333,Completed,Europe,2026-11-09,568.58,76,7.42
ORD-202611-2504,C0220,Completed,North America,2026-11-05,9573.66,69,495.34
ORD-202611-2505,C0415,Completed,LATAM,2026-11-15,16739.53,81,2541.47
ORD-202611-2506,C0137,Completed,Europe,2026-11-07,7917.24,98,880.76
ORD-202611-2507,C0167,Completed,LATAM,2026-11-15,7452.97,24,521.03
ORD-202611-2508,C0421,Completed,Europe,2026-11-27,1715,65,0
ORD-202611-2509,C0009,Completed,Europe,2026-11-15,7958,108,0
ORD-202611-2510,C0023,Completed,LATAM,2026-11-02,820,70,0
ORD-202611-2511,C0362,Completed,Asia,2026-11-04,12626,26,0
ORD-202611-2512,C0431,Completed,LATAM,2026-11-21,3749.12,49,49.88
ORD-202611-2513,C0139,Completed,LATAM,2026-11-19,1851.54,19,317.46
ORD-202611-2514,C0422,Pending,Asia,2026-11-21,13330.84,100,619.16
ORD-202611-2515,C0028,Completed,North America,2026-11-15,1211.39,43,81.61
ORD-202611-2516,C0479,Completed,LATAM,2026-11-07,17211.09,111,2999.91
ORD-202611-2517,C0098,Completed,Asia,2026-11-13,13164.01,15,1650.99
ORD-202612-2518,C0327,Completed,LATAM,2026-12-27,13155,55,0
ORD-202612-2519,C0216,Completed,North America,2026-12-23,5162,62,0
ORD-202612-2520,C0297,Completed,Europe,2026-12-19,4525.14,45,519.86
ORD-202612-2521,C0436,Completed,North America,2026-12-02,21748,98,0
ORD-202612-2522,C0111,Completed,LATAM,2026-12-08,13882.66,88,855.34
ORD-202612-2523,C0343,Completed,LATAM,2026-12-05,2659.01,56,396.99
ORD-202612-2524,C0013,Completed,Europe,2026-12-20,2989.19,74,384.81
ORD-202612-2525,C0123,Pending,LATAM,2026-12-08,7443.5,62,268.5
ORD-202612-2526,C0144,Completed,North America,2026-12-06,4252.67,98,45.33
ORD-202612-2527,C0158,Completed,Asia,2026-12-24,2932,32,0
ORD-202612-2528,C0343,Completed,LATAM,2026-12-28,1057.27,22,64.73
